"Position";"VisiPos";"Status";"F-Nr";"Adresse";"Meldung_DE_DE";"Hilfetext_DE_DE";
"PFT01-0000";"PFT01";"2";"0001";"0.0";"Schaltschrank 30.00.SCH1: Schaltschranktemperatur zu hoch";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36; PFT01-37";"2";"0002";"0.1";"Schaltschrank 30.00.SCH1: Steuerspannung fehlt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36; PFT01-37";"2";"0003";"0.2";"Schaltschrank 30.00.SCH1: Sicherungsautomat ausgelöst";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0004";"0.3";"Schaltschrank 30.00.SCH1: Sicherungsautomat für Versorgung 35.00.SCH1 ausgelöst";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0005";"0.4";"Schaltschrank 30.00.SCH1: Sicherungsautomat für Versorgung 40.08.SCH1 ausgelöst";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36; PFT01-37";"2";"0006";"0.5";"Schaltschrank 30.00.SCH1: Sicherungsautomat für Versorgung Tore ausgelöst";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0007";"0.6";"Schaltschrank 35.00.SCH1: Schaltschranktemperatur zu hoch";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0008";"0.7";"Schaltschrank 35.00.SCH1: Steuerspannung fehlt";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0009";"1.0";"Schaltschrank 35.00.SCH1: Sicherungsautomat ausgelöst";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0010";"1.1";"Schaltschrank 35.00.SCH1: Sicherungsautomat für Versorgung Tore ausgelöst";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0011";"1.2";"Schaltschrank 40.08.SCH1: Schaltschranktemperatur zu hoch";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0012";"1.3";"Schaltschrank 40.08.SCH1: Schaltschranktemperatur zu niedrig";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0013";"1.4";"Schaltschrank 40.08.SCH1: Steuerspannung fehlt";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0014";"1.5";"Schaltschrank 40.08.SCH1: Sicherungsautomat ausgelöst";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0015";"1.6";"Schaltschrank 40.08.SCH1: Sicherungsautomat für Versorgung Tore ausgelöst";"";
"PFT01-0000";"PFT01";"4";"0016";"1.7";"Schaltschrank 30.00.SCH1: SPS: Sicherheitsbetrieb F-CPU deaktiviert";"";
"PFT01-0000";"PFT01";"4";"0017";"2.0";"Verbindung zum Materialflussrechner unterbrochen";"";
"PFT01-0000";"PFT01";"4";"0018";"2.1";"Gesendetes Datentelegramm kann vom Materialflussrechner nicht verarbeitet werden";"";
"PFT01-0000";"PFT01-30";"2";"0019";"2.2";"Schaltschrank 30.08.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31";"2";"0020";"2.3";"Schaltschrank 30.15.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0021";"2.4";"Schaltschrank 31.03.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0022";"2.5";"Schaltschrank 31.04.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0023";"2.6";"Schaltschrank 31.08.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0024";"2.7";"Schaltschrank 31.11.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0025";"3.0";"Schaltschrank 31.14.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0026";"3.1";"Schaltschrank 31.19.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0027";"3.2";"Schaltschrank 31.20.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36";"2";"0028";"3.3";"Schaltschrank 32.11.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-32; PFT01-33; PFT01-34";"2";"0029";"3.4";"Schaltschrank 33.02.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-32; PFT01-33; PFT01-34";"2";"0030";"3.5";"Schaltschrank 33.06.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-36; PFT01-37";"2";"0031";"3.6";"Schaltschrank 36.01.SCH2: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-36; PFT01-37";"2";"0032";"3.7";"Schaltschrank 36.01.SCH3: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-36; PFT01-37";"2";"0033";"4.0";"Schaltschrank 36.02.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-36; PFT01-37; PFT01-38; PFT01-39";"2";"0034";"4.1";"Schaltschrank 37.01.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-33; PFT01-34; PFT01-35";"2";"0035";"4.2";"Schaltschrank 34.01.SCH2: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-33; PFT01-34; PFT01-35";"2";"0036";"4.3";"Schaltschrank 34.02.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0037";"4.4";"Schaltschrank 35.07.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-33; PFT01-34; PFT01-35";"2";"0038";"4.5";"Schaltschrank 34.01.SCH3: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0039";"4.6";"Schaltschrank 35.02.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-36; PFT01-37; PFT01-38; PFT01-39";"2";"0040";"4.7";"Schaltschrank 38.02.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-38; PFT01-39";"2";"0041";"5.0";"Schaltschrank 38.08.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-38; PFT01-39";"2";"0042";"5.1";"Schaltschrank 38.05.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0043";"5.2";"Schaltschrank 38.11.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01-40";"2";"0044";"5.3";"Schaltschrank 40.08.SCH1: Not-Halt-Taster betätigt";"";
"PFT01-0000";"PFT01";"2";"0045";"5.4";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB0 gestört";"";
"PFT01-0000";"PFT01";"2";"0046";"5.5";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB6 gestört";"";
"PFT01-0000";"PFT01";"2";"0047";"5.6";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB12 gestört";"";
"PFT01-0000";"PFT01";"2";"0048";"5.7";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB18 gestört";"";
"PFT01-0000";"PFT01";"2";"0049";"6.0";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB24 gestört";"";
"PFT01-0000";"PFT01";"2";"0050";"6.1";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB30 gestört";"";
"PFT01-0000";"PFT01";"2";"0051";"6.2";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB36 gestört";"";
"PFT01-0000";"PFT01";"2";"0052";"6.3";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB42 gestört";"";
"PFT01-0000";"PFT01";"2";"0053";"6.4";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB48 gestört";"";
"PFT01-0000";"PFT01";"2";"0054";"6.5";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB54 gestört";"";
"PFT01-0000";"PFT01";"2";"0055";"6.6";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB60 gestört";"";
"PFT01-0000";"PFT01";"2";"0056";"6.7";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB66 gestört";"";
"PFT01-0000";"PFT01";"2";"0057";"7.0";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB72 gestört";"";
"PFT01-0000";"PFT01";"2";"0058";"7.1";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB78 gestört";"";
"PFT01-0000";"PFT01";"2";"0059";"7.2";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB84 gestört";"";
"PFT01-0000";"PFT01";"2";"0060";"7.3";"Schaltschrank 30.00.SCH1: F-Eingangsmodul EB90 gestört";"";
"PFT01-0000";"PFT01";"2";"0061";"7.4";"Schaltschrank 35.00.SCH1: F-Eingangsmodul EB300 gestört";"";
"PFT01-0000";"PFT01";"2";"0062";"7.5";"Schaltschrank 35.00.SCH1: F-Eingangsmodul EB306 gestört";"";
"PFT01-0000";"PFT01";"2";"0063";"7.6";"Schaltschrank 35.00.SCH1: F-Eingangsmodul EB312 gestört";"";
"PFT01-0000";"PFT01";"2";"0064";"7.7";"Schaltschrank 35.00.SCH1: F-Eingangsmodul EB318 gestört";"";
"PFT01-0000";"PFT01";"2";"0065";"8.0";"Schaltschrank 35.00.SCH1: F-Eingangsmodul EB324 gestört";"";
"PFT01-0000";"PFT01";"2";"0066";"8.1";"Schaltschrank 40.08.SCH1: F-Eingangsmodul EB500 gestört";"";
"PFT01-0000";"PFT01";"2";"0067";"8.2";"Schaltschrank 40.08.SCH1: F-Eingangsmodul EB506 gestört";"";
"PFT01-0000";"PFT01";"2";"0068";"8.3";"Schaltschrank 40.08.SCH1: F-Eingangsmodul EB512 gestört";"";
"PFT01-0000";"PFT01";"2";"0069";"8.4";"Schaltschrank 40.08.SCH1: F-Eingangsmodul EB518 gestört";"";
"PFT01-0000";"PFT01";"2";"0070";"8.5";"Schaltschrank 40.08.SCH1: F-Eingangsmodul EB524 gestört";"";
"PFT01-0000";"PFT01";"2";"0071";"8.6";"Schaltschrank 30.00.SCH1: F-Ausgangsmodul AB120 gestört";"";
"PFT01-0000";"PFT01";"2";"0072";"8.7";"Schaltschrank 30.00.SCH1: F-Ausgangsmodul AB125 gestört";"";
"PFT01-0000";"PFT01";"2";"0073";"9.0";"Schaltschrank 35.00.SCH1: F-Ausgangsmodul AB360 gestört";"";
"PFT01-0000";"PFT01";"2";"0074";"9.1";"Schaltschrank 40.08.SCH1: F-Ausgangsmodul AB560 gestört";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36; PFT01-37";"2";"0075";"9.2";"Schaltschrank 30.00.SCH1: Verbindung zur ET200 1 unterbrochen";"";
"PFT01-0000";"PFT01-30; PFT01-31; PFT01-32; PFT01-33; PFT01-36; PFT01-37";"2";"0076";"9.3";"Schaltschrank 30.00.SCH1: Verbindung zur ET200 2 unterbrochen";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0077";"9.4";"Schaltschrank 35.00.SCH1: Verbindung zur ET200 unterbrochen";"";
"PFT01-0000";"PFT01-38; PFT01-39; PFT01-40";"2";"0078";"9.5";"Schaltschrank 40.08.SCH1: Verbindung zur ET200 unterbrochen";"";
"PFT01-0000";"PFT01-30";"4";"0079";"9.6";"Schaltschrank 30.00.SCH1: AS-i-Link 1: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-30";"4";"0080";"9.7";"Schaltschrank 30.00.SCH1: AS-i-Link 1: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-31";"4";"0081";"10.0";"Schaltschrank 30.00.SCH1: AS-i-Link 2: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-31";"4";"0082";"10.1";"Schaltschrank 30.00.SCH1: AS-i-Link 2: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-32; PFT01-36; PFT01-37";"4";"0083";"10.2";"Schaltschrank 30.00.SCH1: AS-i-Link 3: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-32; PFT01-36; PFT01-37";"4";"0084";"10.3";"Schaltschrank 30.00.SCH1: AS-i-Link 3: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-33";"4";"0085";"10.4";"Schaltschrank 30.00.SCH1: AS-i-Link 4: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-33";"4";"0086";"10.5";"Schaltschrank 30.00.SCH1: AS-i-Link 4: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-34; PFT01-35";"4";"0087";"10.6";"Schaltschrank 35.00.SCH1: AS-i-Link 5: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-34; PFT01-35";"4";"0088";"10.7";"Schaltschrank 35.00.SCH1: AS-i-Link 5: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-38";"4";"0089";"11.0";"Schaltschrank 40.08.SCH1: AS-i-Link 6: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-38";"4";"0090";"11.1";"Schaltschrank 40.08.SCH1: AS-i-Link 6: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-39";"4";"0091";"11.2";"Schaltschrank 40.08.SCH1: AS-i-Link 7: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-39";"4";"0092";"11.3";"Schaltschrank 40.08.SCH1: AS-i-Link 7: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-40";"4";"0093";"11.4";"Schaltschrank 40.08.SCH1: AS-i-Link 8: Inkonsistente Slave-Projektierung";"";
"PFT01-0000";"PFT01-40";"4";"0094";"11.5";"Schaltschrank 40.08.SCH1: AS-i-Link 8: Unbekannte Slave-Adresse erkannt";"";
"PFT01-0000";"PFT01-3211";"4";"0095";"11.6";"Schaltschrank 32.11.SCH1: Taster 'Bereich Start' gestört";"";
"PFT01-0000";"PFT01-3306";"4";"0096";"11.7";"Schaltschrank 33.06.SCH1: Taster 'Bereich Start' gestört";"";
"PFT01-0000";"PFT01-3701";"4";"0097";"12.0";"Schaltschrank 37.01.SCH1: Taster 'Bereich Start' gestört";"";
"PFT01-0000";"PFT01-3502";"4";"0098";"12.1";"Schaltschrank 35.02.SCH1: Taster 'Bereich Start' gestört";"";
"PFT01-0000";"PFT01-3602";"4";"0099";"12.2";"Schaltschrank 36.02.SCH1: Taster 'Quittierung'' gestört";"";
"PFT01-0000";"PFT01-3402";"4";"0100";"12.3";"Schaltschrank 34.02.SCH1: Taster 'Quittierung'' gestört";"";
"PFT01-0000";"PFT01-3016";"4";"0101";"12.4";"Schaltschrank 30.16.SCH2: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3103";"4";"0102";"12.5";"Schaltschrank 31.03.SCH1: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3111";"4";"0103";"12.6";"Schaltschrank 31.11.SCH1: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3120";"4";"0104";"12.7";"Schaltschrank 31.20.SCH1: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3202";"4";"0105";"13.0";"Schaltschrank 32.02.SCH1: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3301";"4";"0106";"13.1";"Schaltschrank 33.01.SCH2: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-3302";"4";"0107";"13.2";"Schaltschrank 33.02.SCH1: Taster 'Bereich Loop Zutritt' gestört";"";
"PFT01-0000";"PFT01-31";"2";"0108";"13.3";"Verbindung zum Regalbediengerät 5 unterbrochen";"";
"PFT01-0000";"PFT01-31";"2";"0109";"13.4";"Verbindung zum Regalbediengerät 6 unterbrochen";"";
"PFT01-0000";"PFT01-31";"2";"0110";"13.5";"Verbindung zum Regalbediengerät 7 unterbrochen";"";
"PFT01-0000";"PFT01-31; PFT01-32";"1";"0111";"13.6";"Zutrittsvorgang zu Pos.31 und 32 aktiv";"";
"PFT01-0000";"PFT01-33";"1";"0112";"13.7";"Zutrittsvorgang zu Pos.33 aktiv";"";
"PFT01-0000";"PFT01-34";"1";"0113";"14.0";"Zutrittsvorgang zu Pos.34 aktiv";"";
"PFT01-0000";"PFT01-36";"1";"0114";"14.1";"Zutrittsvorgang zu Pos.36 aktiv";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0115";"14.2";"Zutrittstür zu Pos.31 und 32 umgangen";"";
"PFT01-0000";"PFT01-33";"2";"0116";"14.3";"Zutrittstür zu Pos.33 umgangen";"";
"PFT01-0000";"PFT01-34";"2";"0117";"14.4";"Zutrittstür zu Pos.34 umgangen";"";
"PFT01-0000";"PFT01-36";"2";"0118";"14.5";"Zutrittstür zu Pos.36 umgangen";"";
"PFT01-0000";"PFT01-31; PFT01-32";"1";"0119";"14.6";"Zutrittstür bei Pos.32.2 offen";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0120";"14.7";"Zutrittstür bei Pos.32.2 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-31; PFT01-32";"1";"0121";"15.0";"Zutrittstür bei Pos.30.16 offen";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0122";"15.1";"Zutrittstür bei Pos.30.16 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-36";"1";"0123";"15.2";"Zutrittstür bei Pos.32.11 offen";"";
"PFT01-0000";"PFT01-36";"2";"0124";"15.3";"Zutrittstür bei Pos.32.11 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-33";"1";"0125";"15.4";"Zutrittstür bei Pos.33.1 offen";"";
"PFT01-0000";"PFT01-33";"2";"0126";"15.5";"Zutrittstür bei Pos.33.1 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-36";"1";"0127";"15.6";"Zutrittstür bei Pos.36.1 offen";"";
"PFT01-0000";"PFT01-36";"2";"0128";"15.7";"Zutrittstür bei Pos.36.1 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-34";"1";"0129";"16.0";"Zutrittstür bei Pos.34.1 offen";"";
"PFT01-0000";"PFT01-34";"2";"0130";"16.1";"Zutrittstür bei Pos.34.1 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-34";"1";"0131";"16.2";"Schnelllauftor bei Pos.33.6 offen";"";
"PFT01-0000";"PFT01-34";"2";"0132";"16.3";"Schnelllauftor bei Pos.33.6 unerlaubt geöffnet";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0133";"16.4";"Zutrittsvorgang zu Pos.31 und Pos.32 unvollständig";"";
"PFT01-0000";"PFT01-33";"2";"0134";"16.5";"Zutrittsvorgang zu Pos.33 unvollständig";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0135";"16.6";"Brandschutztor: Zutrittssicherung bei Pos.31.1 ausgelöst";"";
"PFT01-0000";"PFT01-31; PFT01-32";"2";"0136";"16.7";"Brandschutztor: Endlage der Zutrittssicherung bei Pos.31.1 nicht plausibel";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-33";"2";"0137";"17.0";"Brandschutztor: Zutrittssicherung bei Pos.32.5 ausgelöst";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-33";"2";"0138";"17.1";"Brandschutztor: Endlage der Zutrittssicherung bei Pos.32.5 nicht plausibel";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-36";"2";"0139";"17.2";"Schnelllauftor: Zutrittssicherung bei Pos.32.11 ausgelöst";"";
"PFT01-0000";"PFT01-31; PFT01-32; PFT01-36";"2";"0140";"17.3";"Schnelllauftor: Endlage der Zutrittssicherung bei Pos.32.11 nicht plausibel";"";
"PFT01-0000";"PFT01-36";"2";"0141";"17.4";"Schnelllauftor: Zutrittssicherung bei Pos.37.1 ausgelöst";"";
"PFT01-0000";"PFT01-36";"2";"0142";"17.5";"Schnelllauftor: Endlage der Zutrittssicherung bei Pos.37.1 nicht plausibel";"";
"PFT01-0000";"PFT01-33; PFT01-34";"2";"0143";"17.6";"Schnelllauftor: Zutrittssicherung bei Pos.33.6 ausgelöst";"";
"PFT01-0000";"PFT01-33; PFT01-34";"2";"0144";"17.7";"Schnelllauftor: Endlage der Zutrittssicherung bei Pos.33.6 nicht plausibel";"";
"PFT01-0000";"PFT01-34";"2";"0145";"18.0";"Kältetor: Zutrittssicherung bei Pos.35.2 ausgelöst";"";
"PFT01-0000";"PFT01-34";"2";"0146";"18.1";"Kältetor: Endlage der Zutrittssicherung bei Pos.35.2 nicht plausibel";"";
"PFT01-0000";"PFT01-30";"2";"0147";"18.2";"Not-Halt durch Produktion";"";
"PFT01-0000";"PFT01-34; PFT01-35";"2";"0148";"18.3";"Not-Halt durch Fördertechnik GS01";"";
"PFT01-0000";"PFT01-30";"2";"0149";"18.4";"Schaltschrank 30.00.SCH1: Not-Halt Schütz zur Produktion abgefallen";"";
"PFT01-0000";"PFT01-30";"2";"0150";"18.5";"Schaltschrank 30.00.SCH1: Überwachung Not-Halt Schütz zur Produktion ausgelöst";"";
"PFT01-0000";"PFT01-3103";"1";"0151";"18.6";"Schaltschrank 31.03.SCH1: Regalbediengerät 7: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3108";"1";"0152";"18.7";"Schaltschrank 31.08.SCH1: Regalbediengerät 7: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3108";"1";"0153";"19.0";"Schaltschrank 31.08.SCH1: Regalbediengerät 6: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3114";"1";"0154";"19.1";"Schaltschrank 31.14.SCH1: Regalbediengerät 6: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3114";"1";"0155";"19.2";"Schaltschrank 31.14.SCH1: Regalbediengerät 5: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3119";"1";"0156";"19.3";"Schaltschrank 31.19.SCH1: Regalbediengerät 5: Wartungsschalter ausgeschalten";"";
"PFT01-0000";"PFT01-3117; PFT01-3118";"1";"0157";"19.4";"Handbetrieb durch Regalbediengerät 5 aktiv";"";
"PFT01-0000";"PFT01-3109; PFT01-3113";"1";"0158";"19.5";"Handbetrieb durch Regalbediengerät 6 aktiv";"";
"PFT01-0000";"PFT01-3102; PFT01-3107";"1";"0159";"19.6";"Handbetrieb durch Regalbediengerät 7 aktiv";"";
"PFT01-0000";"PFT01-3002";"1";"0160";"19.7";"Handbetrieb durch Produktion aktiv";"";
"PFT01-0000";"PFT01-3508";"1";"0161";"20.0";"Handbetrieb durch Fördertechnik GS01 aktiv";"";
"PFT01-0000";"";"4";"0162";"20.1";"Verbindung zur Fördertechnik GS01 unterbrochen";"";
"PFT01-0000";"";"0";"0163";"20.2";"";"";
"PFT01-0000";"";"0";"0164";"20.3";"";"";
"PFT01-0000";"";"0";"0165";"20.4";"";"";
"PFT01-0000";"";"0";"0166";"20.5";"";"";
"PFT01-0000";"";"0";"0167";"20.6";"";"";
"PFT01-0000";"";"0";"0168";"20.7";"";"";
"PFT01-0000";"";"0";"0169";"21.0";"";"";
"PFT01-0000";"";"0";"0170";"21.1";"";"";
"PFT01-0000";"";"0";"0171";"21.2";"";"";
"PFT01-0000";"";"0";"0172";"21.3";"";"";
"PFT01-0000";"";"0";"0173";"21.4";"";"";
"PFT01-0000";"";"0";"0174";"21.5";"";"";
"PFT01-0000";"";"0";"0175";"21.6";"";"";
"PFT01-0000";"";"0";"0176";"21.7";"";"";
"PFT01-0000";"";"0";"0177";"22.0";"";"";
"PFT01-0000";"";"0";"0178";"22.1";"";"";
"PFT01-0000";"";"0";"0179";"22.2";"";"";
"PFT01-0000";"";"0";"0180";"22.3";"";"";
"PFT01-0000";"";"0";"0181";"22.4";"";"";
"PFT01-0000";"";"0";"0182";"22.5";"";"";
"PFT01-0000";"";"0";"0183";"22.6";"";"";
"PFT01-0000";"";"0";"0184";"22.7";"";"";
"PFT01-0000";"";"0";"0185";"23.0";"";"";
"PFT01-0000";"";"0";"0186";"23.1";"";"";
"PFT01-0000";"";"0";"0187";"23.2";"";"";
"PFT01-0000";"";"0";"0188";"23.3";"";"";
"PFT01-0000";"";"0";"0189";"23.4";"";"";
"PFT01-0000";"";"0";"0190";"23.5";"";"";
"PFT01-0000";"";"0";"0191";"23.6";"";"";
"PFT01-0000";"";"0";"0192";"23.7";"";"";
"PFT01-0000";"";"0";"0193";"24.0";"";"";
"PFT01-0000";"";"0";"0194";"24.1";"";"";
"PFT01-0000";"";"0";"0195";"24.2";"";"";
"PFT01-0000";"";"0";"0196";"24.3";"";"";
"PFT01-0000";"";"0";"0197";"24.4";"";"";
"PFT01-0000";"";"0";"0198";"24.5";"";"";
"PFT01-0000";"";"0";"0199";"24.6";"";"";
"PFT01-0000";"";"0";"0200";"24.7";"";"";
"PFT01-0000";"";"0";"0201";"25.0";"";"";
"PFT01-0000";"";"0";"0202";"25.1";"";"";
"PFT01-0000";"";"0";"0203";"25.2";"";"";
"PFT01-0000";"";"0";"0204";"25.3";"";"";
"PFT01-0000";"";"0";"0205";"25.4";"";"";
"PFT01-0000";"";"0";"0206";"25.5";"";"";
"PFT01-0000";"";"0";"0207";"25.6";"";"";
"PFT01-0000";"";"0";"0208";"25.7";"";"";
"PFT01-0000";"";"0";"0209";"26.0";"";"";
"PFT01-0000";"";"0";"0210";"26.1";"";"";
"PFT01-0000";"";"0";"0211";"26.2";"";"";
"PFT01-0000";"";"0";"0212";"26.3";"";"";
"PFT01-0000";"";"0";"0213";"26.4";"";"";
"PFT01-0000";"";"0";"0214";"26.5";"";"";
"PFT01-0000";"";"0";"0215";"26.6";"";"";
"PFT01-0000";"";"0";"0216";"26.7";"";"";
"PFT01-0000";"";"0";"0217";"27.0";"";"";
"PFT01-0000";"";"0";"0218";"27.1";"";"";
"PFT01-0000";"";"0";"0219";"27.2";"";"";
"PFT01-0000";"";"0";"0220";"27.3";"";"";
"PFT01-0000";"";"0";"0221";"27.4";"";"";
"PFT01-3000";"PFT01-3002; PFT01-3005; PFT01-3008; PFT01-3009; PFT01-3010; PFT01-3011; PFT01-3012; PFT01-3013; PFT01-3014";"1";"0222";"27.5";"Schaltschrank 30.08.SCH1: Handbetrieb aktiv";"";
"PFT01-3000";"PFT01-3013; PFT01-3014; PFT01-3015; PFT01-3016; PFT01-3101";"1";"0223";"27.6";"Schaltschrank 30.15.SCH1: Handbetrieb aktiv";"";
"PFT01-3000";"PFT01-3008";"4";"0224";"27.7";"Schaltschrank 30.08.SCH1: HMI gestört";"";
"PFT01-3000";"PFT01-3008";"4";"0225";"28.0";"Schaltschrank 30.08.SCH1: Verbindung zum HMI unterbrochen";"";
"PFT01-3000";"PFT01-3015";"4";"0226";"28.1";"Schaltschrank 30.15.SCH1: HMI gestört";"";
"PFT01-3000";"PFT01-3015";"4";"0227";"28.2";"Schaltschrank 30.15.SCH1: Verbindung zum HMI unterbrochen";"";
